ts,app,node,pg,inst
19:07:36.799,1,2,15,0
19:07:37.218,1,2,15,0
19:07:37.627,1,2,15,0
19:07:38.055,1,2,15,0
19:07:38.483,1,2,15,0
19:07:38.905,1,2,15,0
19:07:39.332,1,2,15,0
19:07:39.754,1,2,15,0
19:07:40.186,1,2,15,0
19:07:40.600,1,2,15,0
19:07:41.026,1,2,15,0
19:07:41.446,1,2,15,0
19:07:41.872,1,2,15,0
19:07:42.312,1,2,15,0
19:07:42.734,1,2,15,0
19:07:43.160,1,2,15,0
19:07:43.586,1,2,15,0
19:07:44.014,1,2,15,0
19:07:44.450,1,2,15,0
19:07:44.870,1,2,15,0
19:07:45.299,1,2,15,0
19:07:45.733,1,2,15,0
19:07:46.167,1,2,15,0
19:07:46.587,1,2,15,0
19:07:47.008,1,2,15,0
19:07:47.436,1,2,15,0
19:07:47.844,1,2,15,0
19:07:48.269,1,2,15,0
19:07:48.692,1,2,15,0
19:07:49.120,1,2,15,0
19:07:49.544,1,2,15,0
19:07:49.974,1,2,15,0
19:07:50.391,1,2,15,0
19:07:50.829,1,2,15,0
19:07:51.262,1,2,15,0
19:07:51.691,1,2,15,0
19:07:52.113,1,2,15,0
19:07:52.551,1,2,15,0
19:07:52.986,1,2,15,0
19:07:53.406,1,2,15,0
19:07:53.816,1,2,15,0
19:07:54.240,1,2,15,0
19:07:54.672,1,2,15,0
19:07:55.104,1,2,15,0
19:07:55.526,1,2,15,0
19:07:55.942,1,2,15,0
19:07:56.372,1,2,15,0
19:07:56.797,1,2,15,0
19:07:57.235,1,2,15,0
19:07:57.664,1,2,15,0
19:07:58.091,1,2,15,0
19:07:58.529,1,2,15,0
19:07:58.948,1,2,15,0
19:07:59.372,1,2,15,0
19:07:59.785,1,2,15,0
19:08:00.218,1,2,15,0
19:08:00.662,1,2,15,0
19:08:01.086,1,2,15,0
19:08:01.506,1,2,15,0
19:08:01.940,1,2,15,0
19:08:02.374,1,2,15,0
19:08:02.813,1,2,15,0
19:08:03.237,1,2,15,0
19:08:03.672,1,2,15,0
19:08:04.094,1,2,15,0
19:08:04.516,1,2,15,0
19:08:04.939,1,2,15,0
19:08:05.363,1,2,15,0
19:08:05.784,1,2,15,0
19:08:06.208,1,2,15,0
19:08:06.665,1,2,15,0
19:08:07.089,1,2,15,0
19:08:07.507,1,2,15,0
19:08:07.927,1,2,15,0
19:08:08.348,1,2,15,0
19:08:08.771,1,2,15,0
19:08:09.198,1,2,15,0
19:08:09.611,1,2,15,0
19:08:10.031,1,2,15,0
19:08:10.459,1,2,15,0
19:08:10.885,1,2,15,0
19:08:11.301,1,2,15,0
19:08:11.720,1,2,15,0
19:08:12.153,1,2,15,0
19:08:12.570,1,2,15,0
19:08:12.987,1,2,15,0
19:08:13.412,1,2,15,0
19:08:13.834,1,2,15,0
19:08:14.262,1,2,15,0
19:08:14.681,1,2,15,0
19:08:15.093,1,2,15,0
19:08:15.505,1,2,15,0
19:08:15.930,1,2,15,0
19:08:16.351,1,2,15,0
19:08:16.770,1,2,15,0
19:08:17.195,1,2,15,0
19:08:17.619,1,2,15,0
19:08:18.044,1,2,15,0
19:08:18.458,1,2,15,0
19:08:18.886,1,2,15,0
19:08:19.305,1,2,15,0
19:08:19.725,1,2,15,0
19:08:20.148,1,2,15,0
19:08:20.561,1,2,15,0
19:08:20.973,1,2,15,0
19:08:21.400,1,2,15,0
19:08:21.815,1,2,15,0
19:08:22.237,1,2,15,0
19:08:22.668,1,2,15,0
19:08:23.084,1,2,15,0
19:08:23.506,1,2,15,0
19:08:23.945,1,2,15,0
19:08:24.367,1,2,15,0
19:08:24.792,1,2,15,0
19:08:25.202,1,2,15,0
19:08:25.630,1,2,15,0
19:08:26.046,1,2,15,0
19:08:26.466,1,2,15,0
19:08:26.882,1,2,15,0
19:08:27.298,1,2,15,0
19:08:27.720,1,2,15,0
19:08:28.156,1,2,15,0
19:08:28.586,1,2,15,0
19:08:29.001,1,2,15,0
19:08:29.437,1,2,15,0
19:08:29.867,1,2,15,0
19:08:30.286,1,2,15,0
19:08:30.708,1,2,15,0
19:08:31.130,1,2,15,0
19:08:31.543,1,2,15,0
19:08:31.958,1,2,15,0
19:08:32.379,1,2,15,0
19:08:32.803,1,2,15,0
19:08:33.229,1,2,15,0
19:08:33.649,1,2,15,0
19:08:34.068,1,2,15,0
19:08:34.486,1,2,15,0
19:08:34.902,1,2,15,0
19:08:35.323,1,2,15,0
19:08:35.740,1,2,15,0
19:08:36.157,1,2,15,0
19:08:36.585,1,2,15,0
19:08:37.001,1,2,15,0
19:08:37.430,1,2,15,0
19:08:37.846,1,2,15,0
19:08:38.277,1,2,15,0
19:08:38.695,1,2,15,0
19:08:39.115,1,2,15,0
19:08:39.535,1,2,15,0
19:08:39.960,1,2,15,0
19:08:40.384,1,2,15,0
19:08:40.802,1,2,15,0
19:08:41.229,1,2,15,0
19:08:41.646,1,2,15,0
19:08:42.062,1,2,15,0
19:08:42.486,1,2,15,0
19:08:42.914,1,2,15,0
19:08:43.330,1,2,15,0
19:08:43.759,1,2,15,0
19:08:44.178,1,2,15,0
19:08:44.601,1,2,15,0
19:08:45.019,1,2,15,0
19:08:45.446,1,2,15,0
19:08:45.868,1,2,15,0
19:08:46.297,1,2,15,0
19:08:46.720,1,2,15,0
19:08:47.144,1,2,15,0
19:08:47.571,1,2,15,0
19:08:47.986,1,2,15,0
19:08:48.411,1,2,15,0
19:08:48.835,1,2,15,0
19:08:49.262,1,2,15,0
19:08:49.682,1,2,15,0
19:08:50.097,1,2,15,0
19:08:50.517,1,2,15,0
19:08:50.949,1,2,15,0
19:08:51.368,1,2,15,0
19:08:51.786,1,2,15,0
19:08:52.207,1,2,15,0
19:08:52.631,1,2,15,0
19:08:53.046,1,2,15,0
19:08:53.472,1,2,15,0
19:08:53.893,1,2,15,0
19:08:54.321,1,2,15,0
19:08:54.741,1,2,15,0
19:08:55.163,1,2,15,0
19:08:55.580,1,2,15,0
19:08:56.008,1,2,15,0
19:08:56.435,1,2,15,0
19:08:56.862,1,2,15,0
19:08:57.280,1,2,15,0
19:08:57.713,1,2,15,0
19:08:58.136,1,2,15,0
19:08:58.561,1,2,15,0
19:08:58.972,1,2,15,0
19:08:59.399,1,2,15,0
19:08:59.817,1,2,15,0
19:09:00.242,1,2,15,0
19:09:00.658,1,2,15,0
19:09:01.092,1,2,15,0
19:09:01.524,1,2,15,0
19:09:01.944,1,2,15,0
19:09:02.366,1,2,15,0
19:09:02.787,1,2,15,0
19:09:03.208,1,2,15,0
19:09:03.639,1,2,15,0
19:09:04.057,1,2,15,0
19:09:04.471,1,2,15,0
19:09:04.897,1,2,15,0
19:09:05.319,1,2,15,0
19:09:05.740,1,2,15,0
19:09:06.161,1,2,15,0
19:09:06.576,1,2,15,0
19:09:06.999,1,2,15,0
19:09:07.409,1,2,15,0
19:09:07.830,1,2,15,0
19:09:08.261,1,2,15,0
19:09:08.676,1,2,15,0
19:09:09.096,1,2,15,0
19:09:09.506,1,2,15,0
19:09:09.925,1,2,15,0
19:09:10.347,1,2,15,0
19:09:10.766,1,2,15,0
19:09:11.189,1,2,15,0
19:09:11.615,1,2,15,0
19:09:12.048,1,2,15,0
19:09:12.474,1,2,15,0
19:09:12.893,1,2,15,0
19:09:13.315,1,2,15,0
19:09:13.734,1,2,15,0
19:09:14.172,1,2,15,0
19:09:14.596,1,2,15,0
19:09:15.013,1,2,15,0
19:09:15.435,1,2,15,0
19:09:15.856,1,2,15,0
19:09:16.284,1,2,15,0
19:09:16.710,1,2,15,0
19:09:17.138,1,2,15,0
19:09:17.568,1,2,15,0
19:09:17.983,1,2,15,0
19:09:18.390,1,2,15,0
19:09:18.813,1,2,15,0
19:09:19.235,1,2,15,0
19:09:19.664,1,2,15,0
19:09:20.076,1,2,15,0
19:09:20.497,1,2,15,0
19:09:20.913,1,2,15,0
19:09:21.327,1,2,15,0
19:09:21.735,1,2,15,0
19:09:22.161,1,2,15,0
19:09:22.589,1,2,15,0
19:09:23.007,1,2,15,0
19:09:23.425,1,2,15,0
19:09:23.852,1,2,15,0
19:09:24.270,1,2,15,0
19:09:24.684,1,2,15,0
